youtube_id,sentiment,sentiment_score,sentiment_magnitude
T4AAakm1DX4,"{""documentSentiment"": {""magnitude"": 0.5, ""score"": -0.5}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Oximeter Bias Against Dark Skin is Problem for India Too, Affects Both Covid Diagnosis & Treatment\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.5, ""score"": -0.5}}]}",-0.5,0.5
7AM4Owo-h0k,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""OP Rajbhar: BJP Used Those Marginalised for Its Political Gains | Arfa Khanum | UP Election"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
dr7Fghi00qM,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Farmers Warn the Modi Government | Kisaan Mahapanchayat | Lucknow | UP Election 2022"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
DJM7riC2lLg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'MSP Should Be Legally Enforceable': Farmer Leader Joginder Ugrahan | Kisaan Mahapanchayat"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
-Id5wdcBwcw,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Yogi Government Should Listen to the Demands of the Female Farmers || Arfa Khanum || U.P."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}, {""text"": {""content"": ""Election"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0.2
YE3YxKM6Y4M,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Lucknow Mahapanchayat: No Law on MSP Means Nothing Changes the Course of the Protests | Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
D0H75fmJD5Y,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""I Beat Shashi Tharoor to Become UN Chief Because He Lacked India\u2019s Full Support: Ban Ki-moon"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": 0.3}}]}",0.3,0.3
0sG-Qd7X96I,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Kisaan Mahapanchayat: \""Those Inflicting Violence on Us Are Now Folding Hands\"" | Arfa Khanum | U.P."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
SRGpEBAZwBA,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Live from Lucknow Farmers Mahapanchayat | Arfa Khanum | Uttar Pradesh | Lucknow"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
e4_tcZlE9q0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""UP Polls: Employment over Ayodhya Politics || Uttar Pradesh Election 2022 || Yogi Government"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
8w3o5oNlDqY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Ploy Behind Revoking Farm Laws | Arfa Khanum Sherwani | Farmers' Protest"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
HozHH4sD8Pg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""What Is the Price of the Modi Years?: In Conversation with Aakar Patel"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
QMmdhE-ul-k,"{""documentSentiment"": {""magnitude"": 0.6, ""score"": -0.6}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""No Accountability for Attacks on Journalists"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}]}",-0.6,0.6
-hYbUvbDFDQ,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Which Way Will the Kisan Andolan Go?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
1Uov9sybmms,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Did India Really Lose the Peace After Winning the 1971 War?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}, {""text"": {""content"": ""New Book By C. Dasgupta Shatters Myths"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",-0.2,0.7
F6V-ju4H_EY,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": -0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Tikri Border: 'We Have Not Gained Anything, We've Suffered Big Losses'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}]}",-0.3,0.3
pSn1cEvE9LU,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Clear Political Decision by Modi Govt."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Distrust Still Exists among Farmers"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.1,0.3
2R89L_NLgXs,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'Victory of Andolanjeevis': Farmers at Ghazipur Vow to Continue Movement | Farm Laws"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
9hMgfQkj-CE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""12 Times BJP Leaders Insulted and Discredited the Farmers"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
YGtfolYOe7c,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Wire LIVE: Modi Govt Repeals Farm Laws || Farmer Protest || Narendra Modi || BJP Government"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
QdZq9XhuiDs,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Farmer's Movement Pays Off."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Here's a Summary of a Year-Long Resistance Movement"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
W0pxUHRdYyo,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Wire Live: What Compelled Narendra Modi to Repeal Farm Laws | Farmer Protest"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
rEgXp5cL2wg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Amravati Communal Violence Victims Say Police's 'Incompetence' Made Matters Worse"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
Vfkthcyqn1c,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": 0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Srinagar Encounter: Family of Four Civilians Demanding Justice"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": 0.4}}]}",0.4,0.4
mS0njOkg0b4,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Nehru No Strategist, Was Primarily to Blame for 1962 Debacle, But Not Entirely\u2014Nirupama Rao"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
P_pN8NyTSpc,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Madrasa Teachers Without Salary for Five years, Education Quality at Risk"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
U9LeHfRGw9g,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Will Akhilesh's Vijay Rath Bag an Electoral Victory for SP?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Samajwadi Party | Vijay Yatra"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
J3xtgAQnTqA,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Custodial Death of a Muslim Youth and the Questionable Role of UP Police | Kasganj | Sharat Pradhan"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
0BoH2kaKNWg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Air Pollution in Delhi, Choking It's Citizens | Delhi | Pollution | Air Pollution"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
-V-fzBoezts,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Salman Khurshid Exclusive: Is Hindutva and ISIS Ideology the Same?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0,0.2
tJVXQduGIrc,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Dr. Kafeel Khan to Approach Court Post Dismissal from Duty | BRD Medical College"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
eEurA11oing,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""NSC 112 | Elephant in the Sea: Indo-Pacific with Chinese Characteristics"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
_dBJBBnTA_0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""My Freedom Is Bound To The State\"" Disha Ravi On Not Attending COP"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
bKbVM_3Q0Q0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Rahul Gandhi: Hindutva VS Hinduism"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
K7d-ADLWphU,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'At Best, Only 71% of Indian Adults to Be Fully Vaccinated by End 2021'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
Ro9BmI0dRNw,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'We Lost All Our Support,' Says Family of Muslim Man Who Died in Custody in UP | Kasganj"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
JmkUO80fTCg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""DUTA Elections: Future of Ad-Hocs in a Limbo | Delhi University | Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
zCxN39NTrRs,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""A Lobby Group Profiting from Stubble Burning,Pushing Us Towards False Solutions: Ranjit Singh Ghuman"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
m85DWTx0C8o,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": 0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Kangana Ranaut: Poster Girl for Hindutva | Padma Shri"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": 0.4}}]}",0.4,0.4
OdPTt_GCDWM,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Wire Live: Kasganj Custodial Death: Fighting Back Is Our Only Hope, Says Altaf\u2019s Family"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
qEpZqUpGW-s,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Justice for Altaf!"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Was He Killed in Police Custody?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}, {""text"": {""content"": ""| Arfa Khanum | Kasganj | Altaf | UP Police"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.4
qJ27JHJk6Dc,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Chatt Celebrations in Delhi Marred by Toxic Foam and Pollution | Chhath Puja | Yamuna"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
7qButpsV86Y,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Air Pollution Crisis - Where Does India Stand?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}, {""text"": {""content"": ""| Delhi | NCR | AQI | Smog"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.3
bEHPmqqhNFA,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""UP Polls And Yogi Adityanath's Visit to Kairana | Yogi Adityanath | UP Election 2022 | Kairana"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
fyXKN4WTMjM,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Why Does Modi Govt."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.5, ""score"": -0.5}}, {""text"": {""content"": ""Need a Vaccine Loan?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}, {""text"": {""content"": ""| PM Cares | World Bank | The Wire Explains"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",-0.1,0.7
hc4SBrFts7w,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""NCRB Report Finds Drastic Rise in Suicide Among Businessman"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
T-b00XF-5gQ,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Showing Black Flags is Not a Crime\"" Farmers in Hansi Demand Justice I Farmers I Haryana"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
PhDLEVSii0o,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Rafale Expose: Where is Modi's ED and CBI Now?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""I Arfa Khanum I Modi Government I Mediapart"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
V2LjqdeVdYE,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Demonetisation One Of The Biggest Mishaps Post Independence\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
p35EIk2kOcY,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Consequences of Being a Good Journalist Feat."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Sangeeta Barooah Pisharoty | Behind The Wire"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
XohjNZtRYmk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Rafale Deal: Mediapart Says Evidence Of Kickbacks Paid By Dassault With CBI and ED"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
FwlP0TZlzuc,"{""documentSentiment"": {""magnitude"": 0.5, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Tripura Violence:Why Are Cases Being Filed Against Those Who Bring out the Truth of the Govt?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}, {""text"": {""content"": ""I UAPA"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": 0.4}}]}",0.1,0.5
B5nA4LdeXM0,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Journalists Looking in the Face of Darkness Feat."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""Arfa Khanum Sherwani | Behind The Wire"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
XRi3nFd7WsE,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Can DAP Shortage Threat India\u2019s Food Sovereignty?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}, {""text"": {""content"": ""| Fertiliser | Rabi | Krishi Ki Baat"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.3
qSyCs-82UJU,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Hindutva Leaders Are Now Turning Hindu Festivals Into a Weapon Against Muslims | Apoorvanand"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
tQCqhfXge9Y,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""UAPA Against Lawyers 'Govt."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}, {""text"": {""content"": ""Hiding Own Incompetence by Silencing Us' | Tripura Violence"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",-0.1,0.4
_EwXtJqzTf4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'If Namaz Happens in Gurugram, You Will See Dinesh Bharti with a Sword There' | Pooja | Namaz"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
EukdzuXV6T0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Fertiliser Shortage: Farmers Stare at Economic Distress, Black Marketing | DAP | The Wire Explains"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
WGXGm72MNMY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""On Occasion of Diwali, Hazrat Nizamuddin's Dargah Gives Out A Message Of Love In The Face Of Hate"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
xFPY6_XyFp4,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Net Zero by 2070 a Bogus Claim, Modi Govt Destroying Green Laws While Making Global Pledges\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
teBq9XGqSsU,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Explained: How Feasible Is Narendra Modi\u2019s Net Zero by 2070 Pledge?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
LbEQnxIK4YE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'Achhe Din Are Truly Here, We Don't Even Have Two Square Meals' I LPG I Petrol I Diesel"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
17kTGYT3CVY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Last 8 Years See Huge Rise in Poor, A First since Poverty Estimation Began in India: Prof Mehrotra"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
2kgwnLFv0X8,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""A Photojournalist Arrested in Kashmir by NIA, Sent to Judicial Custody"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
ydl9AnFzzIo,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Women's Reservation, Employment, Pensions on RLD's Poll Promises"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
1pxpjPZ48G0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Hatred in the Name of Hindutva Endangering Societal Fabric of India | Virat Kohli | Sabyasachi"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
pszuBBlOApE,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""UP Polls: Can Priyanka Gandhi Become the CM with Women Voters?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Arfa Khanum | UP Election"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0,0.2
quzmC_U5mPg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Delhi Residents React to Modi Govt's Fuel Price Hike I Petrol I Diesel I Delhi Price"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
NGvCLb-GqJM,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Pegasus Spyware Case: Supreme Court Orders Probe by Justice Raveendran Committee"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
HTTaYW5zfEw,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Tikri Border: Truck Mows Down Female Farmers, Eye Witnesses Allege Conspiracy I Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
uiS73ezMOL0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Tripura Violence: Why is the Modi Government Maintaining Deafening Silence?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
id57IAjYE4k,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Celebrating Pakistan's Cricket Victory Over India is Definitely Not Sedition \u2014 Justice Deepak Gupta"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
WuLjwUcCOnk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Aryan Khan Bail: Can WhatsApp Chats Be Used As Evidence?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
h1IaTH2zJ9o,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": 0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Drug Case: Aryan Khan Granted Bail"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": 0.4}}]}",0.4,0.4
qgfmaA3Mznk,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Employment and Inflation Worrisome, Frying Pakodas Is Not Employment\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
6YE9PfKVrkE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""SC Verdict On Pegasus Historic, Puts Modi Government In The Dock | Arfa Kahnum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
x-Er8fzUM8g,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""SC Pegasus Ruling Historic; An Indictment of Modi Government: Dushyant Dave"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
