youtube_id,title,description,published_at,channel_youtube_id
tLfy0FLy9c4,Assam: Newborn baby of Bangladeshi prisoner might get Indian Citizenship,"A newborn infant of a Bangladeshi prisoner, who was in Karimganj district jail, will soon be granted Indian citizenship. 

The child's mother was serving time in the Karimganj district jail for illegally staying in India and she gave birth inside the prison.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-19T14:17:28Z,UCg1nNKwJIeVUhxbtmqfVmgg
jyvfUsRwbKY,'If my death can bring a solution then let it be so' says Pradyot over BJP slogan 'Death To Manikya',"Pained and anguished over the BJP's new slogan, ''Death To Manikya'', Tripura royal scion and TIPRA Motha chief Pradyot Bikram Manikya Debbarma on October 19 said that if his death can bring a solution then let it be so.

#Tripura #PradyotBikramManikyaDebBarma 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-19T13:55:43Z,UCg1nNKwJIeVUhxbtmqfVmgg
m0k0hOsYOfM,AIUDF MLA opposes government's decision to conduct viva for recently declared results for DRE exam,"All India United Democratic Front (AIUDF) MLA from Chenga constituency, Ashraful Hussain, has opposed the Assam Government’s decision to conduct viva for the recently held third and fourth-grade exams of Assam Direct Recruitment.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-19T12:58:07Z,UCg1nNKwJIeVUhxbtmqfVmgg
T0dLALq_YbE,"Assam: Deprived of safe drinking water, villagers in Dhubri forced to dig pits for last droplet","With tall talks of development and implementation of government schemes, there are still villages in the isolated pockets of the state, which are deprived of the government’s ‘promised facilities’ and are forced to lead a hard life. 

Thirst forces human to traverse difficult routes, not minding the dangers waiting ahead and the risk that involves one’s health if the person consumes dirty, unsafe water to quench one’s thirst. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-19T10:30:58Z,UCg1nNKwJIeVUhxbtmqfVmgg
ThseVrhFIoQ,Assam: 13 exotic animals including guenons and macaques rescued in Cachar,"Forest officials in Cachar, Assam rescued 13 exotic animals, caged in three boxes in a tea garden in the wee hours of the morning on October 19.

The animals suspected to have been smuggled includes Moor macaques and guenon.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-19T07:51:35Z,UCg1nNKwJIeVUhxbtmqfVmgg
809wVuw1q1I,Assam: Heroin worth Rs 5 crore seized in Karbi Anglong district; 1 held,"A drug peddler with a large quantity of heroin was again caught in the police net at Bokajan in Karbi Anglong district on the evening of October 18

#Assam #KarbiAnglong #Drugs

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-19T05:03:15Z,UCg1nNKwJIeVUhxbtmqfVmgg
jbv3mgbecU8,Kati Bihu 2022: Nagaon celebrates the harvest festival in full Swing,"The auspicious harvest festival of Kathi Bihu is celebrated on the first day of the Assamese month of Kati. It falls on October 18 this year. People celebrate this occasion by sending greetings, wishes, and messages to their loved ones, and learning more about it on the inside.

#Assam #Nagaon #KatiBihu

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-18T13:30:35Z,UCg1nNKwJIeVUhxbtmqfVmgg
mrnjrmKSM_Y,Assam: Police detain one suspected Jihadi from Bajali,"Barpeta police on October 18 detained one person over the suspicion of being a Jihadi from the state's Bajali district.  

Acting on a tip-off, the Barpeta Police along with Bhawanipur Police, nabbed the person identified as Mustafizur Rahman from Koragari village in Bajali.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-18T12:26:20Z,UCg1nNKwJIeVUhxbtmqfVmgg
WVPjLVaeL00,Assam: Dima Hasao Police nab four youths for their alleged involvement in drugs racket,"In its relentless efforts to curb the illicit drug trafficking in Assam, the state police on October 18 nabbed four persons from Longma village under Haflong Police station of Dima Hasao district and recovered a large number of drugs, mobile handsets and other incriminating objects from their possession.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-18T11:35:53Z,UCg1nNKwJIeVUhxbtmqfVmgg
hkG7UbZvTRo,Arunachal: IndiGo successfully completes its first flight test landing at Donyi Polo Airport,"The budget carrier IndiGo successfully completed its first flight test landing at the newly constructed Donyi Polo Airport of the capital Itanagar of Arunachal Pradesh on October 18.  

#ArunachalPradesh #IndiGo #DonyiPoloAirport 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-18T09:51:50Z,UCg1nNKwJIeVUhxbtmqfVmgg
lrH26H7ALOA,Uttarakhand: 6 killed after helicopter crashes in state's Kedarnath,"As per reports, the helicopter was carrying Kedarnath pilgrims. Upon receiving the incident, the administration team left for the spot for relief and rescue operations.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-18T08:13:43Z,UCg1nNKwJIeVUhxbtmqfVmgg
XvxeGIscSEk,Assam: Several houses damaged as heavy storm accompanied by rains wreak havoc in Golaghat district,"The storm that came on the day of Kati Bihu has now engulfed the farming community of the area. The worst affected villages due to the storm, and rains are Mukrong, Singfura, Athkheliya, Abhaypuria, Borkosari, and Khutakota villages respectively.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-18T06:28:50Z,UCg1nNKwJIeVUhxbtmqfVmgg
FmyjN1Isjf4,Assam: Barpeta firecracker industries gear up for a green Diwali this year,"With few more days left for Diwali, the firecracker industries in India are boosting their production, citing the rising demand for eco-friendly crackers.

Here in Barpeta too, a cracker industry led by Ritamani Pathak has to upsurge its production for the forthcoming festival of lights.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-17T14:12:32Z,UCg1nNKwJIeVUhxbtmqfVmgg
MachJX5A5KU,"After COVID-19 slump, earthen lamp makers face problems due to rain and Chinese lamps","https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-17T10:21:29Z,UCg1nNKwJIeVUhxbtmqfVmgg
bLmbbEoHriU,"Assam: One dead, 3 injured in boat collision on Brahmaputra river in state's Nalbari district","One person died while three others were injured after a boat accident in the Brahmaputra river in Assam's Nalbari district on October 16 evening.

As per reports, the deceased was identified as Aijul Hoque while the injured ones were identified as Moqibul Islam, Taizuddin Ahmed, and Farman Ali.https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-17T09:08:26Z,UCg1nNKwJIeVUhxbtmqfVmgg
vYj99E2EC14,Arunachal: Journalist covering AAC protest in Delhi summoned by state's police,"Amid the ongoing protest against the Arunachal Pradesh government over the alleged corruption charges, journalist Akash Shukla was summoned by Aalo Police station from Delhi for his involvement in alleged misleading coverage of a road project.

#ArunachalPradesh #Corruption #Journalist #AkashShukla #Delhi

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-17T08:59:42Z,UCg1nNKwJIeVUhxbtmqfVmgg
0eZivdzfG38,Assam state dispensary at Indo-Bangladesh border running without doctors,"The patient to doctors ratio has always been a challenge to any govt-run hospital in India. But how about a state health dispensary running without a single doctor?

Residents of Dimakuri under Dhubri district, a last-mile village near the Indo-Bangladesh border have been living a fragile life for the past couple of months.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-17T07:29:44Z,UCg1nNKwJIeVUhxbtmqfVmgg
tEuqvyMSCT8,Assam: Wild elephant calf carcass recovered in Killing village,"https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-17T05:54:51Z,UCg1nNKwJIeVUhxbtmqfVmgg
8p8uCXsI3a4,Arunachal: Search continues for two missing youths from India-China border,"The family members of two missing youths Bateilum Tikro and Bayingso Manyu, who went missing from the Chaglagam area along the India-China border in August, have sought both the Centre and state government's help in order to search them.

The duo had left for Chaglagam in the Anjaw area on August 19, but their relatives didn't report their missing until October 9. Both of them hailed from the district's Goiliang town.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T14:21:05Z,UCg1nNKwJIeVUhxbtmqfVmgg
3NQZY972lOc,"Assam: Huge quantity of contraband tablets seized, two including one woman drug peddler held","https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T14:01:19Z,UCg1nNKwJIeVUhxbtmqfVmgg
N6KfYm6FvWc,"Jatinga Festival of Assam’s Dima Hasao ends with power pact performance of Nikhil D’souza, Arogya","The eighth edition of the Jatinga Festival which was organized with the theme of the conservation and preservation of migratory birds concluded on October 16.

The musical night started with Northeast's top singing band Arogya and after that the musical night reached its peak after the performance of famous Bollywood singer Nikhil D Souza.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T13:59:23Z,UCg1nNKwJIeVUhxbtmqfVmgg
5rOqsL1pg_o,Assam: Four youths from Barpeta clinch gold medal in National Championship held in Nashik,"Four Youths from Assam's Barpeta district brought laurels to the state as they clinched a gold medal in the 8th national TONG-IL MOO-DOO championship held in Nashik. 

A group of 20 players from Barpeta participated in the mentioned championship where 13 players manages to grab medals.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T11:13:50Z,UCg1nNKwJIeVUhxbtmqfVmgg
DGWPTHlfykA,Assam: Jeep Safari Association protests over new e-ticketing system implemented in Kaziranga,"The protest was staged by members of the Jeep Safari Association as the online booking system of Entry Pass was not fully functional following which domestic and foreign tourists, who arrived in Kaziranga for jeep-safari in the morning, had to bear the brunt of the protest.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T10:01:10Z,UCg1nNKwJIeVUhxbtmqfVmgg
TT-co9fAlfY,Assam: Man-elephant conflict is on rise; man critically injured in Kokrajhar district,"A man was critically injured in a wild elephant attack in the Gossaigaon area of lower Assam’s Kokrajhar district on October 16.

The injured person was identified as Rabin Murmu and has been sent to Gosaigaon RNB Civil Hospital for treatment. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T08:47:11Z,UCg1nNKwJIeVUhxbtmqfVmgg
BwQy96m1jiQ,Mizoram has enormous potential to create revenue through tourism: Chief Minister Zoramthanga,"Mizoram Chief Minister Zoramthanga, on October 15, said the state has a great deal of potential to boost its economy and generate revenue through tourism.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T06:53:47Z,UCg1nNKwJIeVUhxbtmqfVmgg
ezIYcnGN1IE,Assam: Police seize heroin worth Rs 2 crore in Karbi Anglong district,"Assam Police on October 15 seized heroin 384.56 grams worth Rs 2 crore in the state's Karbi Anglong district bordering Nagaland.

Based on specific input, the police set up a special Naka at Dillai Tiniali under Dillai police station under Karbi Anglong. Around 10.15 AM an alto vehicle bearing registration No: AS 04 E 0781 which was coming from Dimapur's side was intercepted and the police seized the drugs. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-16T06:50:27Z,UCg1nNKwJIeVUhxbtmqfVmgg
nIZ7L4B-oH0,Motorcycle Expedition carried out by Guinness World Record holding Army Service Corps Team Tornadoes,"A Motorcycle Expedition was carried out by Guinness World Record holding Army Service Corps Team Tornadoes to commemorate ""Azadi ka Amrit Mahotsav and 11 Army Service Corps Reunion"". The expedition started from Tezpur (Assam) on 1 October and back through all Military Stations at Kombrion, Leimakhong, Dimapur, Jorhat, and Dinjan in Eastern most North East Region, covering a distance of 2600 kms in 17 days. 

#assam #indianarmy #bikerally 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-15T13:20:07Z,UCg1nNKwJIeVUhxbtmqfVmgg
U-FAO1nbq7M,"Morigaon MLA Ramakanta Deori's ""attempt"" to sing, watch video","Morigaon MLA Ramakant Deori surprised the people of his constituency, little did he know that his “attempt to sing” would stun all. Entertainment merged with amazement captured the hearts of the people, enjoyed the MLA’s “attempt” though not ear-worthy.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-15T08:06:01Z,UCg1nNKwJIeVUhxbtmqfVmgg
XsWQnRcxq0o,"Assam police opens fire at drug dealer, seizes ganja worth Rs 1.5 crore in Sontipur","In one of the largest drug busts in Assam, a total of 42 bags of ganja were seized from a passenger vehicle at Baithabhanga in the Sonitpur district of the state.

#Assam #Sonitpur #AssamPolice #Ganja #Drugs

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-15T07:48:13Z,UCg1nNKwJIeVUhxbtmqfVmgg
hTuLGSc0xbE,Assam government official caught on-camera accepting bribe,"While there have been multiple drives conducted by the sleuths of vigilance and anti-corruption teams, along with the state police in curbing corruption in the state, government officials continue to fool the public and demand bribes, thus taking advantage. 

In yet another incident, one government official posted as Kanango under the Dangtal revenue circle was caught accepting bribes on camera.

#Assam #Bongaigaon #GovernmentOfficial #Bribe

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-15T07:20:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
Dunxoaq8Eyo,"Now tourists visiting Kaziranga National Park can book services online, know more","Good news for domestic and foreign tourists visiting Kaziranga. Online booking service to visit Kaziranga National Park has started in Kaziranga from October 15.

#Assam #KazirangaNationalPark #JeepSafari #OnlineService

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-15T06:35:04Z,UCg1nNKwJIeVUhxbtmqfVmgg
8kWX1Ypiyjo,"Assam: 25 lakh people to join Asom Gana Parishad, says Atul Bora","Assam Cabinet Minister Atul Bora on October 14 announced to launch of Swagat Satirtha Abhiyan to add 25 lakh members to Asom Gana Parishad.

On the occasion of the 38th foundation day of the Asom Gana Parishad (AGP), which was born with the overwhelming support of the people of Assam, AGP president, and minister Atul Bora greeted all party members as well as the people of the state.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-14T14:03:42Z,UCg1nNKwJIeVUhxbtmqfVmgg
kHYyb68UiNI,Assam: Refrigerated fish transport vehicles distributed in Dhubri,"Under the Rural Infrastructure Development Fund (RIDF) the Department of Fisheries, Government of Assam handed over two refrigerated four-wheelers vehicles to two beneficiaries at Dhubri on October 14.

#Assam #Dhubri #Fishery #RefrigeratedFishTransport

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-14T13:36:17Z,UCg1nNKwJIeVUhxbtmqfVmgg
OPxxjndrdBM,Assam: Army jawan killed in accident laid to rest with full military honours in Dhubri,"An Army jawan, who was killed in an accident, was cremated with full military honours at his native village Ujanpetla under Tamarhat police station in Dhubri district on October 14.

Ashok Ray, son of Shanta Ray, a resident of Ujanpetla was killed in a road accident in the Tulsibil area of Kokrajhar district a couple of days ago.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-14T13:07:56Z,UCg1nNKwJIeVUhxbtmqfVmgg
bTgRrEBwlv8,Arunachal: Amid paper leak case cabinet proposes merger of APPSC with State Civil Secretariat,"Arunachal Pradesh Chief Minister Pema Khandu on October 14 said that the cabinet has proposed the merger of APPSC with the State Civil Secretariat.

#ArunachalPradesh #APPSC #PaperLeak #PemaKhandu

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-14T12:19:54Z,UCg1nNKwJIeVUhxbtmqfVmgg
GUY0cIdKyfA,Assam Rifles arrest 3 ULFA cadres in Tinsukia,"Assam Rifles on October 14 arrested three ULFA cadres from Jagun in Tinsukia.

As per sources, the Assam Rifles arrested three youths from Jagun on October 13, night while they were travelling in a bus from Sivsagar to Jagun. 



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-14T08:33:25Z,UCg1nNKwJIeVUhxbtmqfVmgg
ge3W-Ow4Xc0,Assam: Mother sells her newborn baby for Rs 5000 in Sivasagar,"A mother has allegedly sold a newborn boy for Rs 5,000 in the Sivasagar district of Assam as she could not raise the infant owing to poverty.

According to sources, the mother, who gave birth to her third child at a government hospital on October 11, allegedly had a deal with a group of transgenders to sell the infant secretly.



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-14T07:04:31Z,UCg1nNKwJIeVUhxbtmqfVmgg
f3SExrLTehE,Assam: Rare Salazar's pit viper snake rescued from bordering Dhubri-Kokrajhar district,"Rare Salazar's pit viper has been rescued from a resident at Bhelakoba Part-l area bordering Dhubri and Kokrajhar district in Sapatgram on October 13.

The rescue was conducted by snake rescuer Biswajit Barman, the Salazar's pit viper is a species of venomous green pit viper which first discovered in 2019 in the lowlands of the western part of Arunachal Pradesh.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T14:47:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
jSXdAQzVo_I,"Cast, artists associated with 'Mur Xekh Gaan' share anecdotes during movie premiere","'Mur Xekh Gaan' is a film by renowned Assamese filmmaker Prabal Baruah who juggles inert human emotions, defining love, and forgiveness in its purest form while unraveling some long-hidden veracity thus giving a touch of mystery in the storyline. 

#MurXekhGaan

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T11:24:34Z,UCg1nNKwJIeVUhxbtmqfVmgg
_W1OnaCKb5w,Assam: Vast expanse of land washed away due to soil erosion in state's Dhubri district,"After being hit by two devastating floods in the state, a vast expanse of agricultural land and houses have been washed away due to the devastating erosion in Assam's Dhubri district.

Following the flood, hundreds of families have been forced to abandon their homes and land to move towards safer places as the residents are facing disastrous erosion, caused due to the swelling Gangadhar river.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T10:33:45Z,UCg1nNKwJIeVUhxbtmqfVmgg
Ejhqvon5QIY,"Arunachal paper leak scam: APPSC top brass suspended, case handed over to CBI","Digging the grave into the infamous Arunachal APPSC AE (Civil) Examination 2022 paper leak case, the state government has now placed APPSC Secretary Jayanta Kumar Ray and its Joint Secretary cum Controller of Examination Suraj Gurung under suspension.

#Arunachal #APPSC #Scam

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T09:41:43Z,UCg1nNKwJIeVUhxbtmqfVmgg
SGPlsHhGsDs,Assam: Villagers abuse elephant calf separated from herd in Hojai district,"Separated from the mother, one elephant calf was tortured by the locals in Assam’s Hojai district. 

In a viral video, it could be been seen that in the name of rescuing the elephant calf, a group of people has been creating a panic environment which can also be termed as a man-animal conflict.
 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T08:35:02Z,UCg1nNKwJIeVUhxbtmqfVmgg
eu11HAX_t04,Assam: Sivasagar’s Poppy Hazarika brings laurels to state by bagging Silver at National Games,"While the state of Assam is rejoicing in the wonderful display of sportsmanship of the young players in the recently held 36th National Games, there are players, who have worked a day in and day out to bring laurels to the state by overcoming hurdles and in absence of aid from the administration.

Sivasagar’s Poppy Hazarika is one of those players who won Silver in the recently concluded National Games held in Gujarat and brought laurels to the state. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T07:11:29Z,UCg1nNKwJIeVUhxbtmqfVmgg
aQHa8tS5OVc,Assam: Rare species of Green Cat snake rescued in Numaligarh,"A rare species of Green Cat snake has been rescued at Numzligarh in Golaghat district.

Upon receiving the news of spotting this rare species of snake, locals thronged to see the snake, which is unusual to have been spotted in Assam and is not endemic to this part of the state.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-13T05:36:58Z,UCg1nNKwJIeVUhxbtmqfVmgg
oJoxb2uuKYg,Urban Development Minister Kamlung Mossang inspected under-construction sewerage treatment plant,"Urban Development Minister Kamlung Mossang along with Secretary UD Mitali Namchoom and IMC Mayor Tame Phassang inspected the under construction Sewerage Treatment Plant (STP) at Naharlagun today.
During the inspection, the Minister and officials took stock of the project from the executing agency.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T15:01:37Z,UCg1nNKwJIeVUhxbtmqfVmgg
azPrNUoSVR8,Assam: President Droupadi Murmu to inaugurate Dhubri Medical College and Hospital on October 13,"President of India Droupadi Murmu will virtually inaugurate the newly constructed Dhubri Medical College and Hospital on October 13. 

The President of India is said to join the inauguration ceremony virtually from the All India Institute of Technology Guwahati during her visit to Assam.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T14:10:05Z,UCg1nNKwJIeVUhxbtmqfVmgg
FI-SlN-HAwQ,India Today NE PODCAST: Northeast Navigator || Can Amit Shah make Assam flood free in five years?,"Recently, Union Home Minister Amit Shah announced that Assam would be flood free in next five years. 
In his latest podcast, Shyamkanu Mahanta analyses if such a goal is possible or not. Advocating a comprehensive project for flood management caused by Brahmaputra, he makes an assessment of the long-term measures already implemented to mitigate flood and erosion in the state.

#Podcast #ShyamkanuMahanta #Assam #Flood #brahmaputra 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T12:23:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
XvBPE7xUfoo,APCC chief Bhupen Borah may continue to tear clothes for Miya: BJP spokesperson Pabitra Margherita,"Assam BJP spokesperson Pabitra Margherita commented by taking another jibe at Bhupen Borah who said that Borah continues to entertain time-to-time with his statements and is like a stand-up comedian who sometimes cracks good jokes and sometimes becomes a joke himself.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T09:41:24Z,UCg1nNKwJIeVUhxbtmqfVmgg
PCtHeAoeVfk,"Shocking visual surfaces from Lower Subansiri hydropower project,landslides over dam's intake tunnel","Incessant rains caused massive landslides in the Telahi Ghansarai area of Assam’s Lakhimpur district over the intake tunnel of the Lower Subansiri hydropower project.

#Assam #NHPC #SLHP #landslide 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T09:20:29Z,UCg1nNKwJIeVUhxbtmqfVmgg
feAmrQhy_Nc,"APCC president runs out of words, call Jyoti Prasad Agarwala 'Kalaguru'","Assam Pradesh Congress Committee President Bhupen Borah while addressing a public rally on October 12 mistakenly addressed noted Indian playwright, songwriter, poet, writer and film maker from Assam Jyoti Prasad Agarwala as ‘Kalaguru’, a term synonymous with cultural icon of Assam Bishnu Prasad Rabha.

#Assam #Congress #BhupenBorah 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T08:11:16Z,UCg1nNKwJIeVUhxbtmqfVmgg
eZHByV577ug,Assam State level athletic forced to work as daily wage labourers in Dhubri district,"https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T08:04:21Z,UCg1nNKwJIeVUhxbtmqfVmgg
Z8uUBAMBY9Y,Assam elephant dies after being hit by Rajdhani express,"In less than 24 hours after being rescued by the forest officials, the elephant which was hit by a speeding Rajdhani express succumb to its injuries.

Notably, the elephant could not bear the pain following which the elephant passed away early today, October 12 after struggling in a pool of mud for more than 40 hours.



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T07:30:38Z,UCg1nNKwJIeVUhxbtmqfVmgg
zRoFvmbIbNg,Arunachal activist demand President's rule if BJP doesn't want investigation into multi-crore scams,"Prime Minister Narendra Modi-led Central government should impose president's rule in Arunachal Pradesh if the BJP doesn't want to investigate their Government allegedly involved in multi-crore scams through CBI or ED, said a prominent activist Serpi Flago from the state. 



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T05:34:10Z,UCg1nNKwJIeVUhxbtmqfVmgg
euUVn1bLCu4,A massive fire broke out in the Thana Chariali area of Golaghat town at midnight on October 11,"Three business establishments were badly damaged when the fire broke out at a restaurant called Luscious Kitchen. Property worth around Rs 30 lakh was damaged in the fire that broke out in the building. However, due to the immediate efforts of the fire brigade, the large commercial area was saved from further damage.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2022-10-12T04:59:17Z,UCg1nNKwJIeVUhxbtmqfVmgg
